,studentID,Gender,School,Term,Subject,RitScore,Grade,Teacher,istepScore
1638,136.0,0.0,School B,Winter 2018-2019,Mathematics,215.0,4,Clark,525.0
1639,136.0,0.0,School B,Winter 2018-2019,Reading,209.64114037190814,4,Clark,497.0
1640,136.0,0.0,School B,Spring 2017-2018,Mathematics,208.26052068838496,3,Williams,474.0
1641,136.0,0.0,School B,Spring 2017-2018,Reading,218.0,3,Williams,460.0
1642,136.0,0.0,School B,Spring 2018-2019,Mathematics,222.0,4,Clark,525.0
1643,136.0,0.0,School B,Spring 2018-2019,Reading,210.31312274860977,4,Clark,497.0
1644,137.0,1.0,School C,Fall 2017-2018,Mathematics,192.0,3,Davis,486.0
1645,137.0,1.0,School C,Fall 2017-2018,Reading,183.0,3,Davis,475.0
1646,137.0,1.0,School C,Fall 2018-2019,Mathematics,231.0,4,Moore,499.0
1647,137.0,1.0,School C,Fall 2018-2019,Reading,184.0,4,Moore,471.0
1648,137.0,1.0,School C,Winter 2017-2018,Mathematics,200.5086234274747,3,Davis,486.0
1649,137.0,1.0,School C,Winter 2017-2018,Reading,175.0,3,Davis,475.0
1650,137.0,1.0,School C,Winter 2018-2019,Mathematics,202.0,4,Moore,499.0
1651,137.0,1.0,School C,Winter 2018-2019,Reading,189.1838896076922,4,Moore,471.0
1652,137.0,1.0,School C,Spring 2017-2018,Mathematics,203.7314915448537,3,Davis,486.0
1653,137.0,1.0,School C,Spring 2017-2018,Reading,182.0,3,Davis,475.0
1654,137.0,1.0,School C,Spring 2018-2019,Mathematics,241.0,4,Moore,499.0
1655,137.0,1.0,School C,Spring 2018-2019,Reading,191.0439351537138,4,Moore,471.0
1656,138.0,1.0,School A,Fall 2017-2018,Mathematics,199.0,3,Miller,477.0
1657,138.0,1.0,School A,Fall 2017-2018,Reading,186.0,3,Miller,460.0
1658,138.0,1.0,School A,Fall 2018-2019,Mathematics,199.0,4,Brown,484.0
1659,138.0,1.0,School A,Fall 2018-2019,Reading,192.0,4,Brown,506.0
1660,138.0,1.0,School A,Winter 2017-2018,Mathematics,206.1285845841779,3,Miller,477.0
1661,138.0,1.0,School A,Winter 2017-2018,Reading,193.0,3,Miller,460.0
1662,138.0,1.0,School A,Winter 2018-2019,Mathematics,197.0,4,Brown,484.0
1663,138.0,1.0,School A,Winter 2018-2019,Reading,195.745936167121,4,Brown,506.0
1664,138.0,1.0,School A,Spring 2017-2018,Mathematics,212.47837039025322,3,Miller,477.0
1665,138.0,1.0,School A,Spring 2017-2018,Reading,220.0,3,Miller,460.0
1666,138.0,1.0,School A,Spring 2018-2019,Mathematics,240.0,4,Brown,484.0
1667,138.0,1.0,School A,Spring 2018-2019,Reading,199.9925452275098,4,Brown,506.0
1668,139.0,1.0,School B,Fall 2017-2018,Mathematics,174.0,3,Schaffer,504.0
1669,139.0,1.0,School B,Fall 2017-2018,Reading,199.0,3,Schaffer,461.0
1670,139.0,1.0,School B,Fall 2018-2019,Mathematics,190.0,4,Davis,507.0
1671,139.0,1.0,School B,Fall 2018-2019,Reading,211.0,4,Davis,507.0
1672,139.0,1.0,School B,Winter 2017-2018,Mathematics,182.49254830160407,3,Schaffer,504.0
1673,139.0,1.0,School B,Winter 2017-2018,Reading,209.0,3,Schaffer,461.0
1674,139.0,1.0,School B,Winter 2018-2019,Mathematics,195.0,4,Davis,507.0
1675,139.0,1.0,School B,Winter 2018-2019,Reading,217.1278017965772,4,Davis,507.0
1676,139.0,1.0,School B,Spring 2017-2018,Mathematics,185.69481130425467,3,Schaffer,504.0
1677,139.0,1.0,School B,Spring 2017-2018,Reading,164.0,3,Schaffer,461.0
1678,139.0,1.0,School B,Spring 2018-2019,Mathematics,206.0,4,Davis,507.0
1679,139.0,1.0,School B,Spring 2018-2019,Reading,218.25000490502248,4,Davis,507.0
1680,140.0,0.0,School C,Fall 2017-2018,Mathematics,185.0,3,Davis,452.0
1681,140.0,0.0,School C,Fall 2017-2018,Reading,195.0,3,Davis,469.0
1682,140.0,0.0,School C,Fall 2018-2019,Mathematics,206.0,4,Walker,489.0
1683,140.0,0.0,School C,Fall 2018-2019,Reading,218.0,4,Walker,464.0
1684,140.0,0.0,School C,Winter 2017-2018,Mathematics,190.46582643699674,3,Davis,452.0
1685,140.0,0.0,School C,Winter 2017-2018,Reading,184.0,3,Davis,469.0
1686,140.0,0.0,School C,Winter 2018-2019,Mathematics,183.0,4,Walker,489.0
1687,140.0,0.0,School C,Winter 2018-2019,Reading,223.69169378031359,4,Walker,464.0
1688,140.0,0.0,School C,Spring 2017-2018,Mathematics,196.73799718639103,3,Davis,452.0
1689,140.0,0.0,School C,Spring 2017-2018,Reading,187.0,3,Davis,469.0
1690,140.0,0.0,School C,Spring 2018-2019,Mathematics,245.0,4,Walker,489.0
1691,140.0,0.0,School C,Spring 2018-2019,Reading,226.15538920894986,4,Walker,464.0
1692,141.0,1.0,School A,Fall 2017-2018,Mathematics,180.0,3,Miller,460.0
1693,141.0,1.0,School A,Fall 2017-2018,Reading,185.0,3,Miller,457.0
1694,141.0,1.0,School A,Fall 2018-2019,Mathematics,203.0,4,Brown,529.0
1695,141.0,1.0,School A,Fall 2018-2019,Reading,191.0,4,Brown,471.0
1696,141.0,1.0,School A,Winter 2017-2018,Mathematics,188.9029320208193,3,Miller,460.0
1697,141.0,1.0,School A,Winter 2017-2018,Reading,198.0,3,Miller,457.0
1698,141.0,1.0,School A,Winter 2018-2019,Mathematics,201.0,4,Brown,529.0
1699,141.0,1.0,School A,Winter 2018-2019,Reading,196.26186081426064,4,Brown,471.0
1700,141.0,1.0,School A,Spring 2017-2018,Mathematics,191.8531780134252,3,Miller,460.0
1701,141.0,1.0,School A,Spring 2017-2018,Reading,201.0,3,Miller,457.0
1702,141.0,1.0,School A,Spring 2018-2019,Mathematics,213.0,4,Brown,529.0
1703,141.0,1.0,School A,Spring 2018-2019,Reading,198.0609085112033,4,Brown,471.0
1704,142.0,1.0,School B,Fall 2017-2018,Mathematics,171.0,3,Roberts,470.0
1705,142.0,1.0,School B,Fall 2017-2018,Reading,177.0,3,Roberts,483.0
1706,142.0,1.0,School B,Fall 2018-2019,Mathematics,198.0,4,Davis,480.0
1707,142.0,1.0,School B,Fall 2018-2019,Reading,174.0,4,Davis,492.0
1708,142.0,1.0,School B,Winter 2017-2018,Mathematics,178.50124755473388,3,Roberts,470.0
1709,142.0,1.0,School B,Winter 2017-2018,Reading,188.0,3,Roberts,483.0
1710,142.0,1.0,School B,Winter 2018-2019,Mathematics,192.0,4,Davis,480.0
1711,142.0,1.0,School B,Winter 2018-2019,Reading,177.82280105543106,4,Davis,492.0
1712,142.0,1.0,School B,Spring 2017-2018,Mathematics,185.74021740678464,3,Roberts,470.0
1713,142.0,1.0,School B,Spring 2017-2018,Reading,191.0,3,Roberts,483.0
1714,142.0,1.0,School B,Spring 2018-2019,Mathematics,202.0,4,Davis,480.0
1715,142.0,1.0,School B,Spring 2018-2019,Reading,182.71014265148466,4,Davis,492.0
1716,143.0,1.0,School C,Fall 2017-2018,Mathematics,183.0,3,Rhodes,485.0
1717,143.0,1.0,School C,Fall 2017-2018,Reading,153.0,3,Rhodes,478.0
1718,143.0,1.0,School C,Fall 2018-2019,Mathematics,218.0,4,Walker,530.0
1719,143.0,1.0,School C,Fall 2018-2019,Reading,167.0,4,Walker,479.0
1720,143.0,1.0,School C,Winter 2017-2018,Mathematics,189.98123316342543,3,Rhodes,485.0
1721,143.0,1.0,School C,Winter 2017-2018,Reading,212.0,3,Rhodes,478.0
1722,143.0,1.0,School C,Winter 2018-2019,Mathematics,231.0,4,Walker,530.0
1723,143.0,1.0,School C,Winter 2018-2019,Reading,172.4010897777446,4,Walker,479.0
1724,143.0,1.0,School C,Spring 2017-2018,Mathematics,195.8033366345793,3,Rhodes,485.0
1725,143.0,1.0,School C,Spring 2017-2018,Reading,205.0,3,Rhodes,478.0
1726,143.0,1.0,School C,Spring 2018-2019,Mathematics,227.0,4,Walker,530.0
1727,143.0,1.0,School C,Spring 2018-2019,Reading,177.24687519601522,4,Walker,479.0
1728,144.0,1.0,School A,Fall 2017-2018,Mathematics,202.0,3,Miller,470.0
1729,144.0,1.0,School A,Fall 2017-2018,Reading,199.0,3,Miller,452.0
1730,144.0,1.0,School A,Fall 2018-2019,Mathematics,198.0,4,Taylor,488.0
1731,144.0,1.0,School A,Fall 2018-2019,Reading,206.0,4,Taylor,474.0
1732,144.0,1.0,School A,Winter 2017-2018,Mathematics,211.1691773497722,3,Miller,470.0
1733,144.0,1.0,School A,Winter 2017-2018,Reading,209.0,3,Miller,452.0
1734,144.0,1.0,School A,Winter 2018-2019,Mathematics,213.0,4,Taylor,488.0
1735,144.0,1.0,School A,Winter 2018-2019,Reading,212.459072058556,4,Taylor,474.0
1736,144.0,1.0,School A,Spring 2017-2018,Mathematics,214.1055904803029,3,Miller,470.0
1737,144.0,1.0,School A,Spring 2017-2018,Reading,194.0,3,Miller,452.0
1738,144.0,1.0,School A,Spring 2018-2019,Mathematics,229.0,4,Taylor,488.0
1739,144.0,1.0,School A,Spring 2018-2019,Reading,212.99710349466582,4,Taylor,474.0
1740,145.0,0.0,School B,Fall 2017-2018,Mathematics,168.0,3,Schaffer,455.0
1741,145.0,0.0,School B,Fall 2017-2018,Reading,200.0,3,Schaffer,461.0
1742,145.0,0.0,School B,Fall 2018-2019,Mathematics,218.0,4,Clark,547.0
1743,145.0,0.0,School B,Fall 2018-2019,Reading,181.0,4,Clark,486.0
1744,145.0,0.0,School B,Winter 2017-2018,Mathematics,174.97932420272986,3,Schaffer,455.0
1745,145.0,0.0,School B,Winter 2017-2018,Reading,184.0,3,Schaffer,461.0
1746,145.0,0.0,School B,Winter 2018-2019,Mathematics,205.0,4,Clark,547.0
1747,145.0,0.0,School B,Winter 2018-2019,Reading,185.84403390238322,4,Clark,486.0
1748,145.0,0.0,School B,Spring 2017-2018,Mathematics,182.0676687012726,3,Schaffer,455.0
1749,145.0,0.0,School B,Spring 2017-2018,Reading,174.0,3,Schaffer,461.0
1750,145.0,0.0,School B,Spring 2018-2019,Mathematics,187.0,4,Clark,547.0
1751,145.0,0.0,School B,Spring 2018-2019,Reading,188.9370819552826,4,Clark,486.0
1752,146.0,0.0,School C,Fall 2017-2018,Mathematics,186.0,3,Johnson,441.0
1753,146.0,0.0,School C,Fall 2017-2018,Reading,186.0,3,Johnson,463.0
1754,146.0,0.0,School C,Fall 2018-2019,Mathematics,208.0,4,Moore,509.0
1755,146.0,0.0,School C,Fall 2018-2019,Reading,207.0,4,Moore,502.0
1756,146.0,0.0,School C,Winter 2017-2018,Mathematics,193.18620809229992,3,Johnson,441.0
1757,146.0,0.0,School C,Winter 2017-2018,Reading,186.0,3,Johnson,463.0
1758,146.0,0.0,School C,Winter 2018-2019,Mathematics,215.0,4,Moore,509.0
1759,146.0,0.0,School C,Winter 2018-2019,Reading,214.5047220267106,4,Moore,502.0
1760,146.0,0.0,School C,Spring 2017-2018,Mathematics,196.8205604603188,3,Johnson,441.0
1761,146.0,0.0,School C,Spring 2017-2018,Reading,176.0,3,Johnson,463.0
1762,146.0,0.0,School C,Spring 2018-2019,Mathematics,210.0,4,Moore,509.0
1763,146.0,0.0,School C,Spring 2018-2019,Reading,214.23965013765041,4,Moore,502.0
1764,147.0,1.0,School A,Fall 2017-2018,Mathematics,201.0,3,Jones,449.0
1765,147.0,1.0,School A,Fall 2017-2018,Reading,215.0,3,Jones,473.0
1766,147.0,1.0,School A,Fall 2018-2019,Mathematics,202.0,4,Wilson,509.0
1767,147.0,1.0,School A,Fall 2018-2019,Reading,186.0,4,Wilson,495.0
1768,147.0,1.0,School A,Winter 2017-2018,Mathematics,208.4835493655296,3,Jones,449.0
1769,147.0,1.0,School A,Winter 2017-2018,Reading,194.0,3,Jones,473.0
1770,147.0,1.0,School A,Winter 2018-2019,Mathematics,232.0,4,Wilson,509.0
1771,147.0,1.0,School A,Winter 2018-2019,Reading,190.99722332839013,4,Wilson,495.0
1772,147.0,1.0,School A,Spring 2017-2018,Mathematics,213.93939002725062,3,Jones,449.0
1773,147.0,1.0,School A,Spring 2017-2018,Reading,192.0,3,Jones,473.0
1774,147.0,1.0,School A,Spring 2018-2019,Mathematics,199.0,4,Wilson,509.0
1775,147.0,1.0,School A,Spring 2018-2019,Reading,193.09721271786003,4,Wilson,495.0
1776,148.0,0.0,School B,Fall 2017-2018,Mathematics,164.0,3,Roberts,475.0
1777,148.0,0.0,School B,Fall 2017-2018,Reading,174.0,3,Roberts,460.0
1778,148.0,0.0,School B,Fall 2018-2019,Mathematics,207.0,4,White,480.0
1779,148.0,0.0,School B,Fall 2018-2019,Reading,184.0,4,White,510.0
1780,148.0,0.0,School B,Winter 2017-2018,Mathematics,170.7884297128867,3,Roberts,475.0
1781,148.0,0.0,School B,Winter 2017-2018,Reading,178.0,3,Roberts,460.0
1782,148.0,0.0,School B,Winter 2018-2019,Mathematics,196.0,4,White,480.0
1783,148.0,0.0,School B,Winter 2018-2019,Reading,189.90893598305817,4,White,510.0
1784,148.0,0.0,School B,Spring 2017-2018,Mathematics,177.06847038205524,3,Roberts,475.0
1785,148.0,0.0,School B,Spring 2017-2018,Reading,189.0,3,Roberts,460.0
1786,148.0,0.0,School B,Spring 2018-2019,Mathematics,198.0,4,White,480.0
1787,148.0,0.0,School B,Spring 2018-2019,Reading,191.10426699480357,4,White,510.0
1788,149.0,0.0,School C,Fall 2017-2018,Mathematics,179.0,3,Davis,470.0
1789,149.0,0.0,School C,Fall 2017-2018,Reading,188.0,3,Davis,465.0
1790,149.0,0.0,School C,Fall 2018-2019,Mathematics,191.0,4,Moore,508.0
1791,149.0,0.0,School C,Fall 2018-2019,Reading,207.0,4,Moore,472.0
1792,149.0,0.0,School C,Winter 2017-2018,Mathematics,188.0190150344855,3,Davis,470.0
1793,149.0,0.0,School C,Winter 2017-2018,Reading,227.0,3,Davis,465.0
1794,149.0,0.0,School C,Winter 2018-2019,Mathematics,183.0,4,Moore,508.0
1795,149.0,0.0,School C,Winter 2018-2019,Reading,214.06740941473083,4,Moore,472.0
1796,149.0,0.0,School C,Spring 2017-2018,Mathematics,192.22232316813384,3,Davis,470.0
1797,149.0,0.0,School C,Spring 2017-2018,Reading,189.0,3,Davis,465.0
1798,149.0,0.0,School C,Spring 2018-2019,Mathematics,232.0,4,Moore,508.0
1799,149.0,0.0,School C,Spring 2018-2019,Reading,214.91419168291466,4,Moore,472.0
1800,150.0,1.0,School A,Fall 2017-2018,Mathematics,173.0,3,Miller,465.0
1801,150.0,1.0,School A,Fall 2017-2018,Reading,204.0,3,Miller,471.0
1802,150.0,1.0,School A,Fall 2018-2019,Mathematics,199.0,4,Brown,494.0
1803,150.0,1.0,School A,Fall 2018-2019,Reading,167.0,4,Brown,479.0
1804,150.0,1.0,School A,Winter 2017-2018,Mathematics,181.21247075947372,3,Miller,465.0
1805,150.0,1.0,School A,Winter 2017-2018,Reading,199.0,3,Miller,471.0
1806,150.0,1.0,School A,Winter 2018-2019,Mathematics,212.0,4,Brown,494.0
1807,150.0,1.0,School A,Winter 2018-2019,Reading,172.7810792063726,4,Brown,479.0
1808,150.0,1.0,School A,Spring 2017-2018,Mathematics,186.23943403410667,3,Miller,465.0
1809,150.0,1.0,School A,Spring 2017-2018,Reading,209.0,3,Miller,471.0
1810,150.0,1.0,School A,Spring 2018-2019,Mathematics,211.0,4,Brown,494.0
1811,150.0,1.0,School A,Spring 2018-2019,Reading,175.78243125587227,4,Brown,479.0
1812,151.0,1.0,School B,Fall 2017-2018,Mathematics,190.0,3,Roberts,453.0
1813,151.0,1.0,School B,Fall 2017-2018,Reading,214.0,3,Roberts,476.0
1814,151.0,1.0,School B,Fall 2018-2019,Mathematics,173.0,4,White,509.0
1815,151.0,1.0,School B,Fall 2018-2019,Reading,190.0,4,White,476.0
1816,151.0,1.0,School B,Winter 2017-2018,Mathematics,198.87548918840722,3,Roberts,453.0
1817,151.0,1.0,School B,Winter 2017-2018,Reading,169.0,3,Roberts,476.0
1818,151.0,1.0,School B,Winter 2018-2019,Mathematics,198.0,4,White,509.0
1819,151.0,1.0,School B,Winter 2018-2019,Reading,197.21293809579868,4,White,476.0
1820,151.0,1.0,School B,Spring 2017-2018,Mathematics,203.51089464020777,3,Roberts,453.0
1821,151.0,1.0,School B,Spring 2017-2018,Reading,238.0,3,Roberts,476.0
1822,151.0,1.0,School B,Spring 2018-2019,Mathematics,196.0,4,White,509.0
1823,151.0,1.0,School B,Spring 2018-2019,Reading,196.78918353127,4,White,476.0
1824,152.0,1.0,School C,Fall 2017-2018,Mathematics,173.0,3,Davis,429.0
1825,152.0,1.0,School C,Fall 2017-2018,Reading,183.0,3,Davis,465.0
1826,152.0,1.0,School C,Fall 2018-2019,Mathematics,214.0,4,Hill,484.0
1827,152.0,1.0,School C,Fall 2018-2019,Reading,192.0,4,Hill,459.0
1828,152.0,1.0,School C,Winter 2017-2018,Mathematics,181.2269684115699,3,Davis,429.0
1829,152.0,1.0,School C,Winter 2017-2018,Reading,209.0,3,Davis,465.0
1830,152.0,1.0,School C,Winter 2018-2019,Mathematics,171.0,4,Hill,484.0
1831,152.0,1.0,School C,Winter 2018-2019,Reading,196.07915026806498,4,Hill,459.0
1832,152.0,1.0,School C,Spring 2017-2018,Mathematics,185.79717439086235,3,Davis,429.0
1833,152.0,1.0,School C,Spring 2017-2018,Reading,199.0,3,Davis,465.0
1834,152.0,1.0,School C,Spring 2018-2019,Mathematics,229.0,4,Hill,484.0
1835,152.0,1.0,School C,Spring 2018-2019,Reading,198.25594002038594,4,Hill,459.0
1836,153.0,1.0,School A,Fall 2017-2018,Mathematics,168.0,3,Miller,445.0
1837,153.0,1.0,School A,Fall 2017-2018,Reading,192.0,3,Miller,445.0
1838,153.0,1.0,School A,Fall 2018-2019,Mathematics,195.0,4,Wilson,521.0
1839,153.0,1.0,School A,Fall 2018-2019,Reading,203.0,4,Wilson,486.0
1840,153.0,1.0,School A,Winter 2017-2018,Mathematics,176.8561171053566,3,Miller,445.0
1841,153.0,1.0,School A,Winter 2017-2018,Reading,191.0,3,Miller,445.0
1842,153.0,1.0,School A,Winter 2018-2019,Mathematics,202.0,4,Wilson,521.0
1843,153.0,1.0,School A,Winter 2018-2019,Reading,207.36149027740487,4,Wilson,486.0
1844,153.0,1.0,School A,Spring 2017-2018,Mathematics,180.89103043699447,3,Miller,445.0
1845,153.0,1.0,School A,Spring 2017-2018,Reading,196.0,3,Miller,445.0
1846,153.0,1.0,School A,Spring 2018-2019,Mathematics,198.0,4,Wilson,521.0
1847,153.0,1.0,School A,Spring 2018-2019,Reading,211.67336939410427,4,Wilson,486.0
1848,154.0,0.0,School B,Fall 2017-2018,Mathematics,187.0,3,Schaffer,522.0
1849,154.0,0.0,School B,Fall 2017-2018,Reading,186.0,3,Schaffer,467.0
1850,154.0,0.0,School B,Fall 2018-2019,Mathematics,186.0,4,Clark,486.0
1851,154.0,0.0,School B,Fall 2018-2019,Reading,208.0,4,Clark,462.0
1852,154.0,0.0,School B,Winter 2017-2018,Mathematics,196.16264212462818,3,Schaffer,522.0
1853,154.0,0.0,School B,Winter 2017-2018,Reading,205.0,3,Schaffer,467.0
1854,154.0,0.0,School B,Winter 2018-2019,Mathematics,227.0,4,Clark,486.0
1855,154.0,0.0,School B,Winter 2018-2019,Reading,215.03233240204457,4,Clark,462.0
1856,154.0,0.0,School B,Spring 2017-2018,Mathematics,199.49333840465687,3,Schaffer,522.0
1857,154.0,0.0,School B,Spring 2017-2018,Reading,195.0,3,Schaffer,467.0
1858,154.0,0.0,School B,Spring 2018-2019,Mathematics,195.0,4,Clark,486.0
1859,154.0,0.0,School B,Spring 2018-2019,Reading,215.58497309907196,4,Clark,462.0
1860,155.0,1.0,School C,Fall 2017-2018,Mathematics,186.0,3,Davis,433.0
1861,155.0,1.0,School C,Fall 2017-2018,Reading,176.0,3,Davis,481.0
1862,155.0,1.0,School C,Fall 2018-2019,Mathematics,199.0,4,Walker,507.0
1863,155.0,1.0,School C,Fall 2018-2019,Reading,197.0,4,Walker,473.0
1864,155.0,1.0,School C,Winter 2017-2018,Mathematics,194.590730314221,3,Davis,433.0
1865,155.0,1.0,School C,Winter 2017-2018,Reading,191.0,3,Davis,481.0
1866,155.0,1.0,School C,Winter 2018-2019,Mathematics,199.0,4,Walker,507.0
1867,155.0,1.0,School C,Winter 2018-2019,Reading,202.20105663217885,4,Walker,473.0
1868,155.0,1.0,School C,Spring 2017-2018,Mathematics,200.1050941844023,3,Davis,433.0
1869,155.0,1.0,School C,Spring 2017-2018,Reading,193.0,3,Davis,481.0
1870,155.0,1.0,School C,Spring 2018-2019,Mathematics,234.0,4,Walker,507.0
1871,155.0,1.0,School C,Spring 2018-2019,Reading,203.63076846116343,4,Walker,473.0
1872,156.0,0.0,School A,Fall 2017-2018,Mathematics,201.0,3,Miller,467.0
1873,156.0,0.0,School A,Fall 2017-2018,Reading,203.0,3,Miller,456.0
1874,156.0,0.0,School A,Fall 2018-2019,Mathematics,184.0,4,Taylor,440.0
1875,156.0,0.0,School A,Fall 2018-2019,Reading,208.0,4,Taylor,476.0
1876,156.0,0.0,School A,Winter 2017-2018,Mathematics,207.83070102060995,3,Miller,467.0
1877,156.0,0.0,School A,Winter 2017-2018,Reading,171.0,3,Miller,456.0
1878,156.0,0.0,School A,Winter 2018-2019,Mathematics,177.0,4,Taylor,440.0
1879,156.0,0.0,School A,Winter 2018-2019,Reading,213.04950241305932,4,Taylor,476.0
1880,156.0,0.0,School A,Spring 2017-2018,Mathematics,213.92116190305126,3,Miller,467.0
1881,156.0,0.0,School A,Spring 2017-2018,Reading,217.0,3,Miller,456.0
1882,156.0,0.0,School A,Spring 2018-2019,Mathematics,225.0,4,Taylor,440.0
1883,156.0,0.0,School A,Spring 2018-2019,Reading,215.65493808658678,4,Taylor,476.0
1884,157.0,0.0,School B,Fall 2017-2018,Mathematics,194.0,3,Roberts,469.0
1885,157.0,0.0,School B,Fall 2017-2018,Reading,188.0,3,Roberts,469.0
1886,157.0,0.0,School B,Fall 2018-2019,Mathematics,181.0,4,Davis,469.0
1887,157.0,0.0,School B,Fall 2018-2019,Reading,206.0,4,Davis,478.0
1888,157.0,0.0,School B,Winter 2017-2018,Mathematics,202.49801643987004,3,Roberts,469.0
1889,157.0,0.0,School B,Winter 2017-2018,Reading,192.0,3,Roberts,469.0
1890,157.0,0.0,School B,Winter 2018-2019,Mathematics,192.0,4,Davis,469.0
1891,157.0,0.0,School B,Winter 2018-2019,Reading,210.70138906944263,4,Davis,478.0
1892,157.0,0.0,School B,Spring 2017-2018,Mathematics,208.46690509201989,3,Roberts,469.0
1893,157.0,0.0,School B,Spring 2017-2018,Reading,204.0,3,Roberts,469.0
1894,157.0,0.0,School B,Spring 2018-2019,Mathematics,209.0,4,Davis,469.0
1895,157.0,0.0,School B,Spring 2018-2019,Reading,214.64914662411033,4,Davis,478.0
1896,158.0,1.0,School C,Fall 2017-2018,Mathematics,184.0,3,Rhodes,456.0
1897,158.0,1.0,School C,Fall 2017-2018,Reading,172.0,3,Rhodes,478.0
1898,158.0,1.0,School C,Fall 2018-2019,Mathematics,211.0,4,Moore,502.0
1899,158.0,1.0,School C,Fall 2018-2019,Reading,194.0,4,Moore,477.0
1900,158.0,1.0,School C,Winter 2017-2018,Mathematics,191.328242834173,3,Rhodes,456.0
1901,158.0,1.0,School C,Winter 2017-2018,Reading,196.0,3,Rhodes,478.0
1902,158.0,1.0,School C,Winter 2018-2019,Mathematics,204.0,4,Moore,502.0
1903,158.0,1.0,School C,Winter 2018-2019,Reading,199.4601699900754,4,Moore,477.0
1904,158.0,1.0,School C,Spring 2017-2018,Mathematics,196.2283999078027,3,Rhodes,456.0
1905,158.0,1.0,School C,Spring 2017-2018,Reading,229.0,3,Rhodes,478.0
1906,158.0,1.0,School C,Spring 2018-2019,Mathematics,230.0,4,Moore,502.0
1907,158.0,1.0,School C,Spring 2018-2019,Reading,201.18655281653096,4,Moore,477.0
1908,159.0,1.0,School A,Fall 2017-2018,Mathematics,183.0,3,Jones,484.0
1909,159.0,1.0,School A,Fall 2017-2018,Reading,169.0,3,Jones,474.0
1910,159.0,1.0,School A,Fall 2018-2019,Mathematics,235.0,4,Wilson,491.0
1911,159.0,1.0,School A,Fall 2018-2019,Reading,160.0,4,Wilson,518.0
1912,159.0,1.0,School A,Winter 2017-2018,Mathematics,191.63338381065734,3,Jones,484.0
1913,159.0,1.0,School A,Winter 2017-2018,Reading,200.0,3,Jones,474.0
1914,159.0,1.0,School A,Winter 2018-2019,Mathematics,229.0,4,Wilson,491.0
1915,159.0,1.0,School A,Winter 2018-2019,Reading,165.74981184504455,4,Wilson,518.0
1916,159.0,1.0,School A,Spring 2017-2018,Mathematics,195.27012908402816,3,Jones,484.0
1917,159.0,1.0,School A,Spring 2017-2018,Reading,210.0,3,Jones,474.0
1918,159.0,1.0,School A,Spring 2018-2019,Mathematics,238.0,4,Wilson,491.0
1919,159.0,1.0,School A,Spring 2018-2019,Reading,167.84239544039045,4,Wilson,518.0
1920,160.0,1.0,School B,Fall 2017-2018,Mathematics,208.0,3,Roberts,473.0
1921,160.0,1.0,School B,Fall 2017-2018,Reading,185.0,3,Roberts,449.0
1922,160.0,1.0,School B,Fall 2018-2019,Mathematics,186.0,4,Clark,475.0
1923,160.0,1.0,School B,Fall 2018-2019,Reading,177.0,4,Clark,488.0
1924,160.0,1.0,School B,Winter 2017-2018,Mathematics,216.1443000758647,3,Roberts,473.0
1925,160.0,1.0,School B,Winter 2017-2018,Reading,191.0,3,Roberts,449.0
1926,160.0,1.0,School B,Winter 2018-2019,Mathematics,227.0,4,Clark,475.0
1927,160.0,1.0,School B,Winter 2018-2019,Reading,181.13004387259292,4,Clark,488.0
1928,160.0,1.0,School B,Spring 2017-2018,Mathematics,221.88474853605865,3,Roberts,473.0
1929,160.0,1.0,School B,Spring 2017-2018,Reading,186.0,3,Roberts,449.0
1930,160.0,1.0,School B,Spring 2018-2019,Mathematics,222.0,4,Clark,475.0
1931,160.0,1.0,School B,Spring 2018-2019,Reading,184.6206246486659,4,Clark,488.0
1932,161.0,1.0,School C,Fall 2017-2018,Mathematics,182.0,3,Davis,453.0
1933,161.0,1.0,School C,Fall 2017-2018,Reading,181.0,3,Davis,474.0
1934,161.0,1.0,School C,Fall 2018-2019,Mathematics,199.0,4,Walker,548.0
1935,161.0,1.0,School C,Fall 2018-2019,Reading,188.0,4,Walker,492.0
1936,161.0,1.0,School C,Winter 2017-2018,Mathematics,190.51269566491825,3,Davis,453.0
1937,161.0,1.0,School C,Winter 2017-2018,Reading,192.0,3,Davis,474.0
1938,161.0,1.0,School C,Winter 2018-2019,Mathematics,207.0,4,Walker,548.0
1939,161.0,1.0,School C,Winter 2018-2019,Reading,192.66043273441272,4,Walker,492.0
1940,161.0,1.0,School C,Spring 2017-2018,Mathematics,195.10743441389,3,Davis,453.0
1941,161.0,1.0,School C,Spring 2017-2018,Reading,204.0,3,Davis,474.0
1942,161.0,1.0,School C,Spring 2018-2019,Mathematics,233.0,4,Walker,548.0
1943,161.0,1.0,School C,Spring 2018-2019,Reading,196.081724142333,4,Walker,492.0
1944,162.0,0.0,School A,Fall 2017-2018,Mathematics,195.0,3,Jones,457.0
1945,162.0,0.0,School A,Fall 2017-2018,Reading,177.0,3,Jones,485.0
1946,162.0,0.0,School A,Fall 2018-2019,Mathematics,191.0,4,Brown,481.0
1947,162.0,0.0,School A,Fall 2018-2019,Reading,201.0,4,Brown,478.0
1948,162.0,0.0,School A,Winter 2017-2018,Mathematics,203.41868363545402,3,Jones,457.0
1949,162.0,0.0,School A,Winter 2017-2018,Reading,218.0,3,Jones,485.0
